epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1565464213908,2019-08-10T12:10:13.908,0.000,0.610,0.305,2.744
1565464213928,2019-08-10T12:10:13.928,0.020,0.549,0.183,-0.915
1565464213947,2019-08-10T12:10:13.947,0.039,0.488,0.549,1.098
1565464213968,2019-08-10T12:10:13.968,0.060,0.488,0.549,1.463
1565464213987,2019-08-10T12:10:13.987,0.079,0.610,0.427,1.280
1565464214006,2019-08-10T12:10:14.006,0.098,0.488,0.488,1.280
1565464214026,2019-08-10T12:10:14.026,0.118,0.427,0.549,1.280
1565464214045,2019-08-10T12:10:14.045,0.137,0.488,0.549,1.280
1565464214066,2019-08-10T12:10:14.066,0.158,0.488,0.610,1.280
1565464214085,2019-08-10T12:10:14.085,0.177,0.549,0.488,1.280
1565464214105,2019-08-10T12:10:14.105,0.197,0.427,0.488,1.220
1565464214124,2019-08-10T12:10:14.124,0.216,0.488,0.488,1.280
1565464214145,2019-08-10T12:10:14.145,0.237,0.610,0.488,1.280
1565464214164,2019-08-10T12:10:14.164,0.256,0.488,0.488,1.280
1565464214185,2019-08-10T12:10:14.185,0.277,0.488,0.427,1.280
1565464214204,2019-08-10T12:10:14.204,0.296,0.427,0.549,1.341
1565464214223,2019-08-10T12:10:14.223,0.315,0.488,0.549,1.280
1565464214243,2019-08-10T12:10:14.243,0.335,0.488,0.488,1.341
1565464214262,2019-08-10T12:10:14.262,0.354,0.488,0.488,1.280
1565464214283,2019-08-10T12:10:14.283,0.375,0.549,0.488,1.280
1565464214302,2019-08-10T12:10:14.302,0.394,0.488,0.488,1.280
1565464214322,2019-08-10T12:10:14.322,0.414,0.488,0.549,1.220
1565464214341,2019-08-10T12:10:14.341,0.433,0.488,0.549,1.220
1565464214362,2019-08-10T12:10:14.362,0.454,0.427,0.549,1.220
1565464214381,2019-08-10T12:10:14.381,0.473,0.732,0.549,1.220
1565464214400,2019-08-10T12:10:14.400,0.492,0.427,0.488,1.280
1565464214420,2019-08-10T12:10:14.420,0.512,0.488,0.427,1.280
1565464214439,2019-08-10T12:10:14.439,0.531,0.549,0.488,1.280
1565464214460,2019-08-10T12:10:14.460,0.552,0.427,0.488,1.280
1565464214479,2019-08-10T12:10:14.479,0.571,0.549,0.549,1.341
1565464214499,2019-08-10T12:10:14.499,0.591,0.488,0.488,1.341
1565464214519,2019-08-10T12:10:14.519,0.611,0.549,0.488,1.220
1565464214539,2019-08-10T12:10:14.539,0.631,0.488,0.488,1.280
1565464214558,2019-08-10T12:10:14.558,0.650,0.427,0.427,1.280
1565464214579,2019-08-10T12:10:14.579,0.671,0.488,0.427,1.280
1565464214598,2019-08-10T12:10:14.598,0.690,0.549,0.488,1.280
1565464214617,2019-08-10T12:10:14.617,0.709,0.549,0.488,1.280
1565464214637,2019-08-10T12:10:14.637,0.729,0.488,0.488,1.220
1565464214656,2019-08-10T12:10:14.656,0.748,0.488,0.488,1.220
1565464214677,2019-08-10T12:10:14.677,0.769,0.610,0.549,1.280
1565464214696,2019-08-10T12:10:14.696,0.788,0.549,0.488,1.280
1565464214716,2019-08-10T12:10:14.716,0.808,0.366,0.427,1.280
1565464214735,2019-08-10T12:10:14.735,0.827,0.549,0.549,1.341
1565464214756,2019-08-10T12:10:14.756,0.848,0.488,0.488,1.280
1565464214775,2019-08-10T12:10:14.775,0.867,0.488,0.488,1.280
1565464214795,2019-08-10T12:10:14.795,0.887,0.549,0.488,1.280
1565464214814,2019-08-10T12:10:14.814,0.906,0.488,0.549,1.220
1565464214833,2019-08-10T12:10:14.833,0.925,0.549,0.488,1.280
1565464214854,2019-08-10T12:10:14.854,0.946,0.488,0.488,1.280
1565464214873,2019-08-10T12:10:14.873,0.965,0.488,0.488,1.280
1565464214894,2019-08-10T12:10:14.894,0.986,0.549,0.549,1.220
1565464214913,2019-08-10T12:10:14.913,1.005,0.549,0.549,1.280
1565464214933,2019-08-10T12:10:14.933,1.025,0.427,0.488,1.280
1565464214952,2019-08-10T12:10:14.952,1.044,0.549,0.549,1.220
1565464214973,2019-08-10T12:10:14.973,1.065,0.488,0.488,1.280
1565464214992,2019-08-10T12:10:14.992,1.084,0.427,0.488,1.280
1565464215011,2019-08-10T12:10:15.011,1.103,0.488,0.488,1.220
1565464215031,2019-08-10T12:10:15.031,1.123,0.549,0.488,1.341
1565464215050,2019-08-10T12:10:15.050,1.142,0.549,0.549,1.280
1565464215071,2019-08-10T12:10:15.071,1.163,0.549,0.549,1.220
1565464215090,2019-08-10T12:10:15.090,1.182,0.610,0.488,1.280
1565464215110,2019-08-10T12:10:15.110,1.202,0.488,0.549,1.280
1565464215129,2019-08-10T12:10:15.129,1.221,0.549,0.488,1.220
1565464215150,2019-08-10T12:10:15.150,1.242,0.549,0.488,1.280
1565464215169,2019-08-10T12:10:15.169,1.261,0.427,0.488,1.341
1565464215189,2019-08-10T12:10:15.189,1.281,0.488,0.488,1.341
1565464215208,2019-08-10T12:10:15.208,1.300,0.488,0.488,1.280
1565464215227,2019-08-10T12:10:15.227,1.319,0.549,0.488,1.341
1565464215248,2019-08-10T12:10:15.248,1.340,0.549,0.488,1.280
1565464215267,2019-08-10T12:10:15.267,1.359,0.610,0.488,1.280
1565464215288,2019-08-10T12:10:15.288,1.380,0.549,0.610,1.280
1565464215307,2019-08-10T12:10:15.307,1.399,0.488,0.488,1.280
1565464215327,2019-08-10T12:10:15.327,1.419,0.488,0.488,1.341
1565464215346,2019-08-10T12:10:15.346,1.438,0.549,0.488,1.280
1565464215367,2019-08-10T12:10:15.367,1.459,0.610,0.549,1.280
1565464215386,2019-08-10T12:10:15.386,1.478,0.488,0.549,1.280
1565464215406,2019-08-10T12:10:15.406,1.498,0.549,0.549,1.280
1565464215425,2019-08-10T12:10:15.425,1.517,0.610,0.549,1.220
1565464215444,2019-08-10T12:10:15.444,1.536,0.549,0.488,1.280
1565464215465,2019-08-10T12:10:15.465,1.557,0.549,0.427,1.280
1565464215484,2019-08-10T12:10:15.484,1.576,0.488,0.488,1.220
1565464215504,2019-08-10T12:10:15.504,1.596,0.427,0.549,1.220
1565464215523,2019-08-10T12:10:15.523,1.615,0.549,0.549,1.280
1565464215544,2019-08-10T12:10:15.544,1.636,0.427,0.427,1.280
1565464215563,2019-08-10T12:10:15.563,1.655,0.488,0.488,1.280
1565464215583,2019-08-10T12:10:15.583,1.675,0.427,0.488,1.280
1565464215602,2019-08-10T12:10:15.602,1.694,0.488,0.488,1.280
1565464215623,2019-08-10T12:10:15.623,1.715,0.488,0.488,1.280
1565464215642,2019-08-10T12:10:15.642,1.734,0.488,0.549,1.341
1565464215661,2019-08-10T12:10:15.661,1.753,0.549,0.427,1.280
1565464215682,2019-08-10T12:10:15.682,1.774,0.427,0.488,1.280
1565464215701,2019-08-10T12:10:15.701,1.793,0.488,0.549,1.341
1565464215721,2019-08-10T12:10:15.721,1.813,0.488,0.488,1.280
1565464215740,2019-08-10T12:10:15.740,1.832,0.549,0.488,1.280
1565464215761,2019-08-10T12:10:15.761,1.853,0.549,0.488,1.280
1565464215780,2019-08-10T12:10:15.780,1.872,0.427,0.549,1.341
1565464215800,2019-08-10T12:10:15.800,1.892,0.488,0.488,1.341
1565464215819,2019-08-10T12:10:15.819,1.911,0.610,0.488,1.280
1565464215838,2019-08-10T12:10:15.838,1.930,0.427,0.549,1.280
1565464215859,2019-08-10T12:10:15.859,1.951,0.427,0.488,1.280
1565464215878,2019-08-10T12:10:15.878,1.970,0.427,0.488,1.280
1565464215898,2019-08-10T12:10:15.898,1.990,0.366,0.427,1.280
1565464215917,2019-08-10T12:10:15.917,2.009,0.610,0.488,1.280
1565464215938,2019-08-10T12:10:15.938,2.030,0.488,0.488,1.280
1565464215957,2019-08-10T12:10:15.957,2.049,0.549,0.488,1.280
1565464215977,2019-08-10T12:10:15.977,2.069,0.549,0.488,1.280
1565464215997,2019-08-10T12:10:15.997,2.089,0.549,0.549,1.220
1565464216017,2019-08-10T12:10:16.017,2.109,0.488,0.488,1.220
1565464216036,2019-08-10T12:10:16.036,2.128,0.488,0.488,1.280
1565464216055,2019-08-10T12:10:16.055,2.147,0.488,0.488,1.280
1565464216076,2019-08-10T12:10:16.076,2.168,0.549,0.549,1.220
1565464216095,2019-08-10T12:10:16.095,2.187,0.488,0.488,1.280
1565464216115,2019-08-10T12:10:16.115,2.207,0.488,0.549,1.341
1565464216134,2019-08-10T12:10:16.134,2.226,0.427,0.488,1.341
1565464216155,2019-08-10T12:10:16.155,2.247,0.549,0.488,1.280
1565464216174,2019-08-10T12:10:16.174,2.266,0.549,0.488,1.341
1565464216194,2019-08-10T12:10:16.194,2.286,0.488,0.488,1.220
1565464216213,2019-08-10T12:10:16.213,2.305,0.488,0.549,1.220
1565464216234,2019-08-10T12:10:16.234,2.326,0.488,0.488,1.341
1565464216253,2019-08-10T12:10:16.253,2.345,0.549,0.549,1.280
1565464216272,2019-08-10T12:10:16.272,2.364,0.488,0.549,1.280
1565464216292,2019-08-10T12:10:16.292,2.384,0.488,0.549,1.280
1565464216311,2019-08-10T12:10:16.311,2.403,0.488,0.488,1.280
1565464216332,2019-08-10T12:10:16.332,2.424,0.549,0.549,1.280
1565464216351,2019-08-10T12:10:16.351,2.443,0.488,0.549,1.341
1565464216372,2019-08-10T12:10:16.372,2.464,0.488,0.549,1.220
1565464216391,2019-08-10T12:10:16.391,2.483,0.549,0.488,1.220
1565464216411,2019-08-10T12:10:16.411,2.503,0.488,0.549,1.280
1565464216430,2019-08-10T12:10:16.430,2.522,0.427,0.488,1.341
1565464216451,2019-08-10T12:10:16.451,2.543,0.427,0.488,1.220
1565464216470,2019-08-10T12:10:16.470,2.562,0.488,0.549,1.220
1565464216489,2019-08-10T12:10:16.489,2.581,0.427,0.488,1.280
1565464216509,2019-08-10T12:10:16.509,2.601,0.427,0.427,1.220
1565464216528,2019-08-10T12:10:16.528,2.620,0.488,0.488,1.280
1565464216549,2019-08-10T12:10:16.549,2.641,0.549,0.488,1.280
1565464216568,2019-08-10T12:10:16.568,2.660,0.488,0.488,1.341
1565464216588,2019-08-10T12:10:16.588,2.680,0.488,0.549,1.280
1565464216607,2019-08-10T12:10:16.607,2.699,0.427,0.549,1.280
1565464216628,2019-08-10T12:10:16.628,2.720,0.488,0.488,1.280
1565464216647,2019-08-10T12:10:16.647,2.739,0.488,0.488,1.280
1565464216666,2019-08-10T12:10:16.666,2.758,0.488,0.488,1.280
1565464216686,2019-08-10T12:10:16.686,2.778,0.549,0.427,1.280
1565464216706,2019-08-10T12:10:16.706,2.798,0.549,0.488,1.280
1565464216726,2019-08-10T12:10:16.726,2.818,0.488,0.488,1.280
1565464216745,2019-08-10T12:10:16.745,2.837,0.488,0.549,1.280
1565464216766,2019-08-10T12:10:16.766,2.858,0.427,0.488,1.341
1565464216785,2019-08-10T12:10:16.785,2.877,0.427,0.488,1.341
1565464216805,2019-08-10T12:10:16.805,2.897,0.488,0.488,1.280
1565464216824,2019-08-10T12:10:16.824,2.916,0.488,0.488,1.280
1565464216845,2019-08-10T12:10:16.845,2.937,0.549,0.488,1.341
1565464216864,2019-08-10T12:10:16.864,2.956,0.488,0.549,1.341
1565464216883,2019-08-10T12:10:16.883,2.975,0.427,0.488,1.280
1565464216903,2019-08-10T12:10:16.903,2.995,0.488,0.549,1.280
1565464216922,2019-08-10T12:10:16.922,3.014,0.488,0.549,1.280
1565464216943,2019-08-10T12:10:16.943,3.035,0.488,0.488,1.280
1565464216962,2019-08-10T12:10:16.962,3.054,0.488,0.488,1.280
1565464216982,2019-08-10T12:10:16.982,3.074,0.488,0.488,1.280
1565464217001,2019-08-10T12:10:17.001,3.093,0.427,0.549,1.220
1565464217022,2019-08-10T12:10:17.022,3.114,0.549,0.488,1.280
1565464217041,2019-08-10T12:10:17.041,3.133,0.549,0.549,1.341
1565464217061,2019-08-10T12:10:17.061,3.153,0.488,0.488,1.280
1565464217081,2019-08-10T12:10:17.081,3.173,0.488,0.488,1.280
1565464217100,2019-08-10T12:10:17.100,3.192,0.488,0.488,1.280
1565464217120,2019-08-10T12:10:17.120,3.212,0.488,0.488,1.280
1565464217139,2019-08-10T12:10:17.139,3.231,0.549,0.488,1.280
1565464217160,2019-08-10T12:10:17.160,3.252,0.488,0.488,1.280
1565464217179,2019-08-10T12:10:17.179,3.271,0.427,0.488,1.280
1565464217199,2019-08-10T12:10:17.199,3.291,0.549,0.488,1.280
1565464217218,2019-08-10T12:10:17.218,3.310,0.549,0.488,1.280
1565464217239,2019-08-10T12:10:17.239,3.331,0.488,0.488,1.341
1565464217258,2019-08-10T12:10:17.258,3.350,0.488,0.488,1.280
1565464217278,2019-08-10T12:10:17.278,3.370,0.488,0.549,1.280
1565464217297,2019-08-10T12:10:17.297,3.389,0.549,0.549,1.280
1565464217316,2019-08-10T12:10:17.316,3.408,0.549,0.488,1.220
1565464217337,2019-08-10T12:10:17.337,3.429,0.488,0.549,1.280
1565464217356,2019-08-10T12:10:17.356,3.448,0.427,0.549,1.280
1565464217376,2019-08-10T12:10:17.376,3.468,0.549,0.488,1.280
1565464217395,2019-08-10T12:10:17.395,3.487,0.549,0.488,1.341
1565464217416,2019-08-10T12:10:17.416,3.508,0.427,0.488,1.280
1565464217435,2019-08-10T12:10:17.435,3.527,0.488,0.488,1.280
1565464217456,2019-08-10T12:10:17.456,3.548,0.610,0.427,1.341
1565464217475,2019-08-10T12:10:17.475,3.567,0.488,0.488,1.280
1565464217494,2019-08-10T12:10:17.494,3.586,0.488,0.427,1.220
1565464217514,2019-08-10T12:10:17.514,3.606,0.488,0.488,1.159
1565464217533,2019-08-10T12:10:17.533,3.625,0.427,0.488,1.280
1565464217554,2019-08-10T12:10:17.554,3.646,0.549,0.488,1.280
1565464217573,2019-08-10T12:10:17.573,3.665,0.488,0.488,1.280
1565464217593,2019-08-10T12:10:17.593,3.685,0.549,0.488,1.341
1565464217612,2019-08-10T12:10:17.612,3.704,0.549,0.488,1.280
1565464217633,2019-08-10T12:10:17.633,3.725,0.488,0.427,1.280
1565464217652,2019-08-10T12:10:17.652,3.744,0.488,0.488,1.280
1565464217672,2019-08-10T12:10:17.672,3.764,0.549,0.549,1.280
1565464217691,2019-08-10T12:10:17.691,3.783,0.488,0.549,1.341
1565464217710,2019-08-10T12:10:17.710,3.802,0.488,0.488,1.220
1565464217731,2019-08-10T12:10:17.731,3.823,0.488,0.488,1.280
1565464217750,2019-08-10T12:10:17.750,3.842,0.488,0.488,1.341
1565464217770,2019-08-10T12:10:17.770,3.862,0.549,0.488,1.280
1565464217790,2019-08-10T12:10:17.790,3.882,0.427,0.488,1.280
1565464217810,2019-08-10T12:10:17.810,3.902,0.427,0.549,1.341
1565464217829,2019-08-10T12:10:17.829,3.921,0.610,0.488,1.280
1565464217850,2019-08-10T12:10:17.850,3.942,0.427,0.488,1.341
1565464217869,2019-08-10T12:10:17.869,3.961,0.427,0.488,1.341
1565464217888,2019-08-10T12:10:17.888,3.980,0.488,0.488,1.280
1565464217908,2019-08-10T12:10:17.908,4.000,0.427,0.549,1.220
1565464217927,2019-08-10T12:10:17.927,4.019,0.427,0.549,1.280
1565464217948,2019-08-10T12:10:17.948,4.040,0.549,0.549,1.280
1565464217967,2019-08-10T12:10:17.967,4.059,0.549,0.549,1.280
1565464217987,2019-08-10T12:10:17.987,4.079,0.549,0.427,1.280
1565464218006,2019-08-10T12:10:18.006,4.098,0.488,0.488,1.280
1565464218027,2019-08-10T12:10:18.027,4.119,0.427,0.488,1.280
1565464218046,2019-08-10T12:10:18.046,4.138,0.549,0.488,1.280
1565464218066,2019-08-10T12:10:18.066,4.158,0.610,0.427,1.220
1565464218085,2019-08-10T12:10:18.085,4.177,0.427,0.427,1.280
1565464218104,2019-08-10T12:10:18.104,4.196,0.427,0.488,1.280
1565464218125,2019-08-10T12:10:18.125,4.217,0.488,0.549,1.280
1565464218144,2019-08-10T12:10:18.144,4.236,0.427,0.488,1.280
1565464218165,2019-08-10T12:10:18.165,4.257,0.488,0.488,1.220
1565464218184,2019-08-10T12:10:18.184,4.276,0.488,0.488,1.280
1565464218204,2019-08-10T12:10:18.204,4.296,0.549,0.549,1.220
1565464218223,2019-08-10T12:10:18.223,4.315,0.488,0.488,1.280
1565464218244,2019-08-10T12:10:18.244,4.336,0.488,0.488,1.280
1565464218263,2019-08-10T12:10:18.263,4.355,0.427,0.488,1.220
1565464218283,2019-08-10T12:10:18.283,4.375,0.488,0.488,1.341
1565464218302,2019-08-10T12:10:18.302,4.394,0.488,0.549,1.280
1565464218321,2019-08-10T12:10:18.321,4.413,0.488,0.488,1.280
1565464218342,2019-08-10T12:10:18.342,4.434,0.488,0.427,1.280
1565464218361,2019-08-10T12:10:18.361,4.453,0.488,0.427,1.280
1565464218381,2019-08-10T12:10:18.381,4.473,0.488,0.549,1.280
1565464218400,2019-08-10T12:10:18.400,4.492,0.488,0.549,1.341
1565464218421,2019-08-10T12:10:18.421,4.513,0.488,0.427,1.280
1565464218440,2019-08-10T12:10:18.440,4.532,0.427,0.488,1.280
1565464218460,2019-08-10T12:10:18.460,4.552,0.488,0.488,1.280
1565464218479,2019-08-10T12:10:18.479,4.571,0.488,0.427,1.280
1565464218500,2019-08-10T12:10:18.500,4.592,0.488,0.488,1.220
1565464218519,2019-08-10T12:10:18.519,4.611,0.549,0.549,1.220
1565464218538,2019-08-10T12:10:18.538,4.630,0.549,0.488,1.220
1565464218559,2019-08-10T12:10:18.559,4.651,0.549,0.488,1.280
1565464218578,2019-08-10T12:10:18.578,4.670,0.488,0.488,1.280
1565464218598,2019-08-10T12:10:18.598,4.690,0.488,0.549,1.220
1565464218617,2019-08-10T12:10:18.617,4.709,0.488,0.549,1.280
1565464218638,2019-08-10T12:10:18.638,4.730,0.488,0.549,1.341
1565464218657,2019-08-10T12:10:18.657,4.749,0.427,0.488,1.341
1565464218677,2019-08-10T12:10:18.677,4.769,0.488,0.549,1.280
1565464218696,2019-08-10T12:10:18.696,4.788,0.488,0.610,1.220
1565464218717,2019-08-10T12:10:18.717,4.809,0.427,0.488,1.220
1565464218736,2019-08-10T12:10:18.736,4.828,0.549,0.488,1.280
1565464218755,2019-08-10T12:10:18.755,4.847,0.549,0.549,1.280
1565464218775,2019-08-10T12:10:18.775,4.867,0.427,0.427,1.280
1565464218794,2019-08-10T12:10:18.794,4.886,0.488,0.427,1.280
1565464218815,2019-08-10T12:10:18.815,4.907,0.549,0.488,1.220
1565464218834,2019-08-10T12:10:18.834,4.926,0.549,0.488,1.280
1565464218854,2019-08-10T12:10:18.854,4.946,0.549,0.549,1.220
1565464218873,2019-08-10T12:10:18.873,4.965,0.488,0.488,1.220
1565464218894,2019-08-10T12:10:18.894,4.986,0.488,0.549,1.220
1565464218913,2019-08-10T12:10:18.913,5.005,0.488,0.488,1.280
1565464218932,2019-08-10T12:10:18.932,5.024,0.488,0.488,1.280
1565464218953,2019-08-10T12:10:18.953,5.045,0.488,0.488,1.280
1565464218972,2019-08-10T12:10:18.972,5.064,0.549,0.488,1.341
1565464218992,2019-08-10T12:10:18.992,5.084,0.549,0.488,1.280
1565464219011,2019-08-10T12:10:19.011,5.103,0.549,0.549,1.280
1565464219032,2019-08-10T12:10:19.032,5.124,0.549,0.549,1.280
1565464219051,2019-08-10T12:10:19.051,5.143,0.549,0.488,1.280
1565464219071,2019-08-10T12:10:19.071,5.163,0.488,0.488,1.280
1565464219090,2019-08-10T12:10:19.090,5.182,0.488,0.488,1.280
1565464219111,2019-08-10T12:10:19.111,5.203,0.549,0.488,1.220
1565464219130,2019-08-10T12:10:19.130,5.222,0.488,0.427,1.341
1565464219149,2019-08-10T12:10:19.149,5.241,0.366,0.488,1.280
1565464219169,2019-08-10T12:10:19.169,5.261,0.488,0.488,1.220
1565464219188,2019-08-10T12:10:19.188,5.280,0.488,0.488,1.280
1565464219209,2019-08-10T12:10:19.209,5.301,0.488,0.549,1.280
1565464219228,2019-08-10T12:10:19.228,5.320,0.549,0.549,1.280
1565464219248,2019-08-10T12:10:19.248,5.340,0.427,0.427,1.280
1565464219268,2019-08-10T12:10:19.268,5.360,0.488,0.366,1.280
1565464219288,2019-08-10T12:10:19.288,5.380,0.488,0.549,1.220
1565464219307,2019-08-10T12:10:19.307,5.399,0.549,0.549,1.341
1565464219328,2019-08-10T12:10:19.328,5.420,0.549,0.488,1.280
1565464219347,2019-08-10T12:10:19.347,5.439,0.549,0.549,1.280
1565464219366,2019-08-10T12:10:19.366,5.458,0.488,0.488,1.280
1565464219386,2019-08-10T12:10:19.386,5.478,0.427,0.488,1.280
1565464219405,2019-08-10T12:10:19.405,5.497,0.549,0.488,1.280
1565464219426,2019-08-10T12:10:19.426,5.518,0.488,0.488,1.280
1565464219445,2019-08-10T12:10:19.445,5.537,0.366,0.488,1.280
1565464219465,2019-08-10T12:10:19.465,5.557,0.610,0.488,1.280
1565464219484,2019-08-10T12:10:19.484,5.576,0.427,0.488,1.280
1565464219505,2019-08-10T12:10:19.505,5.597,0.427,0.549,1.341
1565464219524,2019-08-10T12:10:19.524,5.616,0.488,0.549,1.280
1565464219544,2019-08-10T12:10:19.544,5.636,0.488,0.427,1.280
1565464219563,2019-08-10T12:10:19.563,5.655,0.488,0.427,1.280
1565464219582,2019-08-10T12:10:19.582,5.674,0.488,0.488,1.220
1565464219603,2019-08-10T12:10:19.603,5.695,0.427,0.427,1.280
1565464219622,2019-08-10T12:10:19.622,5.714,0.488,0.427,1.280
1565464219643,2019-08-10T12:10:19.643,5.735,0.488,0.488,1.220
1565464219662,2019-08-10T12:10:19.662,5.754,0.549,0.488,1.280
1565464219682,2019-08-10T12:10:19.682,5.774,0.549,0.488,1.280
1565464219701,2019-08-10T12:10:19.701,5.793,0.427,0.488,1.220
1565464219722,2019-08-10T12:10:19.722,5.814,0.427,0.488,1.280
1565464219741,2019-08-10T12:10:19.741,5.833,0.488,0.488,1.280
1565464219760,2019-08-10T12:10:19.760,5.852,0.549,0.488,1.280
1565464219780,2019-08-10T12:10:19.780,5.872,0.488,0.488,1.280
1565464219799,2019-08-10T12:10:19.799,5.891,0.488,0.488,1.280
1565464219820,2019-08-10T12:10:19.820,5.912,0.488,0.427,1.220
1565464219839,2019-08-10T12:10:19.839,5.931,0.427,0.488,1.280
1565464219859,2019-08-10T12:10:19.859,5.951,0.488,0.488,1.280
1565464219878,2019-08-10T12:10:19.878,5.970,0.610,0.488,1.280
1565464219899,2019-08-10T12:10:19.899,5.991,0.488,0.488,1.220
1565464219918,2019-08-10T12:10:19.918,6.010,0.488,0.488,1.280
1565464219938,2019-08-10T12:10:19.938,6.030,0.488,0.488,1.280
1565464219957,2019-08-10T12:10:19.957,6.049,0.427,0.488,1.341
1565464219977,2019-08-10T12:10:19.977,6.069,0.488,0.549,1.280
1565464219997,2019-08-10T12:10:19.997,6.089,0.488,0.488,1.220
1565464220016,2019-08-10T12:10:20.016,6.108,0.488,0.488,1.280
1565464220037,2019-08-10T12:10:20.037,6.129,0.488,0.488,1.280
1565464220056,2019-08-10T12:10:20.056,6.148,0.488,0.488,1.280
1565464220076,2019-08-10T12:10:20.076,6.168,0.488,0.427,1.280
1565464220095,2019-08-10T12:10:20.095,6.187,0.488,0.488,1.341
1565464220116,2019-08-10T12:10:20.116,6.208,0.488,0.488,1.280
1565464220135,2019-08-10T12:10:20.135,6.227,0.427,0.488,1.220
1565464220155,2019-08-10T12:10:20.155,6.247,0.488,0.549,1.280
1565464220174,2019-08-10T12:10:20.174,6.266,0.488,0.488,1.220
1565464220193,2019-08-10T12:10:20.193,6.285,0.427,0.488,1.280
1565464220214,2019-08-10T12:10:20.214,6.306,0.549,0.549,1.280
1565464220233,2019-08-10T12:10:20.233,6.325,0.549,0.427,1.220
1565464220253,2019-08-10T12:10:20.253,6.345,0.488,0.488,1.280
1565464220272,2019-08-10T12:10:20.272,6.364,0.488,0.488,1.220
1565464220293,2019-08-10T12:10:20.293,6.385,0.427,0.488,1.280
1565464220312,2019-08-10T12:10:20.312,6.404,0.488,0.549,1.280
1565464220332,2019-08-10T12:10:20.332,6.424,0.610,0.549,1.280
1565464220352,2019-08-10T12:10:20.352,6.444,0.488,0.427,1.280
1565464220372,2019-08-10T12:10:20.372,6.464,0.549,0.488,1.280
1565464220391,2019-08-10T12:10:20.391,6.483,0.488,0.549,1.220
1565464220410,2019-08-10T12:10:20.410,6.502,0.427,0.488,1.280
1565464220431,2019-08-10T12:10:20.431,6.523,0.549,0.488,1.280
1565464220450,2019-08-10T12:10:20.450,6.542,0.488,0.488,1.280
1565464220470,2019-08-10T12:10:20.470,6.562,0.427,0.488,1.220
1565464220489,2019-08-10T12:10:20.489,6.581,0.549,0.488,1.220
1565464220510,2019-08-10T12:10:20.510,6.602,0.488,0.427,1.220
1565464220529,2019-08-10T12:10:20.529,6.621,0.427,0.488,1.220
1565464220549,2019-08-10T12:10:20.549,6.641,0.549,0.549,1.280
1565464220568,2019-08-10T12:10:20.568,6.660,0.549,0.488,1.280
1565464220587,2019-08-10T12:10:20.587,6.679,0.427,0.427,1.280
1565464220608,2019-08-10T12:10:20.608,6.700,0.488,0.488,1.280
1565464220627,2019-08-10T12:10:20.627,6.719,0.549,0.549,1.220
1565464220647,2019-08-10T12:10:20.647,6.739,0.488,0.549,1.280
1565464220666,2019-08-10T12:10:20.666,6.758,0.549,0.488,1.280
1565464220687,2019-08-10T12:10:20.687,6.779,0.427,0.549,1.280
1565464220706,2019-08-10T12:10:20.706,6.798,0.427,0.488,1.280
1565464220727,2019-08-10T12:10:20.727,6.819,0.610,0.488,1.280
1565464220746,2019-08-10T12:10:20.746,6.838,0.427,0.488,1.280
1565464220766,2019-08-10T12:10:20.766,6.858,0.366,0.488,1.280
1565464220785,2019-08-10T12:10:20.785,6.877,0.427,0.488,1.280
1565464220804,2019-08-10T12:10:20.804,6.896,0.488,0.549,1.280
1565464220825,2019-08-10T12:10:20.825,6.917,0.549,0.549,1.220
1565464220844,2019-08-10T12:10:20.844,6.936,0.488,0.549,1.220
1565464220864,2019-08-10T12:10:20.864,6.956,0.488,0.549,1.280
1565464220883,2019-08-10T12:10:20.883,6.975,0.488,0.488,1.280
1565464220904,2019-08-10T12:10:20.904,6.996,0.549,0.488,1.280
1565464220923,2019-08-10T12:10:20.923,7.015,0.610,0.549,1.280
1565464220943,2019-08-10T12:10:20.943,7.035,0.488,0.488,1.280
1565464220962,2019-08-10T12:10:20.962,7.054,0.549,0.488,1.220
1565464220983,2019-08-10T12:10:20.983,7.075,0.488,0.549,1.280
1565464221002,2019-08-10T12:10:21.002,7.094,0.427,0.549,1.341
1565464221021,2019-08-10T12:10:21.021,7.113,0.488,0.488,1.280
1565464221041,2019-08-10T12:10:21.041,7.133,0.427,0.549,1.220
1565464221061,2019-08-10T12:10:21.061,7.153,0.549,0.488,1.280
1565464221081,2019-08-10T12:10:21.081,7.173,0.549,0.427,1.280
1565464221100,2019-08-10T12:10:21.100,7.192,0.549,0.488,1.341
1565464221121,2019-08-10T12:10:21.121,7.213,0.549,0.549,1.280
1565464221140,2019-08-10T12:10:21.140,7.232,0.549,0.488,1.280
1565464221160,2019-08-10T12:10:21.160,7.252,0.488,0.488,1.280
1565464221179,2019-08-10T12:10:21.179,7.271,0.427,0.427,1.341
1565464221200,2019-08-10T12:10:21.200,7.292,0.427,0.488,1.280
1565464221219,2019-08-10T12:10:21.219,7.311,0.488,0.488,1.220
1565464221238,2019-08-10T12:10:21.238,7.330,0.488,0.488,1.280
1565464221258,2019-08-10T12:10:21.258,7.350,0.488,0.488,1.280
1565464221277,2019-08-10T12:10:21.277,7.369,0.488,0.488,1.280
1565464221298,2019-08-10T12:10:21.298,7.390,0.488,0.488,1.220
